<user, ui_server_11, 0, Request, 0000001369>
<user, ui_server_19, 80, Request, 0000001830>
<ui_server_2, purchase_book_server_1, 80, Request, 0000001602>
<visa_server_4, limit_check_visa_server_13, 80, Request, 0000001641>
<user, ui_server_17, 80, Request, 0000001941>
<purchase_book_server_2, discount_server_2, 80, Request, 0000001012>
<user, ui_server_17, 80, Request, 0000001882>
<book_availability_server_3, bundle_offer_server_1, 81, Request, 0000001623>
<gift_wrap_server_1, book_availability_server_6, 81, Request, 0000001671>
<ui_server_7, purchase_book_server_10, 81, Request, 0000001736>
<user_credentials_server_3, card_check_server_2, 81, Request, 0000001046>
<external_inventory_server_1, second_hand_market_server_2, 81, Request, 0000001049>
<card_check_server_8, american_express_server_5, 81, Request, 0000001051>
<user_credentials_server_3, card_check_server_3, 81, Request, 0000001571>
<external_inventory_server_2, bundle_offer_server_1, 81, Request, 0000001311>
<user_history_server_4, card_check_server_3, 81, Request, 0000001155>
<book_availability_server_1, bundle_offer_server_1, 81, Request, 0000001307>
<user, ui_server_6, 81, Request, 0000001504>
<card_check_server_7, visa_server_1, 81, Request, 0000001406>
<ui_server_2, purchase_book_server_3, 81, Request, 0000001721>
<shipping_options_server_1, shipping_insurance_server_1, 81, Request, 0000001327>
<user, ui_server_1, 81, Request, 0000001284>
<user_history_server_1, card_check_server_1, 82, Request, 0000001834>
<fraud_check_american_express_server_5, currency_conversion_server_2, 82, Request, 0000001959>
<user_credentials_server_1, user_history_server_2, 82, Request, 0000001812>
<user_credentials_server_7, card_check_server_5, 82, Request, 0000001291>
<ui_server_4, purchase_book_server_8, 82, Request, 0000001452>
<card_check_server_9, american_express_server_3, 82, Request, 0000001832>
<user, ui_server_3, 82, Request, 0000001358>
<limit_check_american_express_server_9, currency_conversion_server_2, 82, Request, 0000001163>
<user, ui_server_5, 82, Request, 0000001153>
<user, ui_server_3, 82, Request, 0000001539>
<visa_server_4, limit_check_visa_server_7, 83, Request, 0000001133>
<card_check_server_8, visa_server_2, 83, Request, 0000001147>
<american_express_server_3, limit_check_american_express_server_5, 83, Request, 0000001534>
<american_express_server_5, limit_check_american_express_server_16, 83, Request, 0000001318>
<purchase_book_server_8, gift_wrap_server_1, 83, Request, 0000001921>
<currency_conversion_server_3, shipping_options_server_2, 83, Request, 0000001179>
<purchase_book_server_5, book_availability_server_8, 83, Request, 0000001157>
<currency_conversion_server_2, shipping_options_server_2, 83, Request, 0000001959>
<ui_server_3, purchase_book_server_8, 83, Request, 0000001539>
<ui_server_6, purchase_book_server_6, 84, Request, 0000001504>
<card_check_server_5, visa_server_1, 84, Request, 0000001080>
<visa_server_2, limit_check_visa_server_10, 84, Request, 0000001872>
<user_history_server_1, card_check_server_7, 84, Request, 0000001384>
<purchase_book_server_2, book_availability_server_1, 84, Request, 0000001765>
<purchase_book_server_1, discount_server_3, 84, Request, 0000001602>
<card_check_server_7, visa_server_1, 84, Request, 0000001951>
<ui_server_1, purchase_book_server_3, 84, Request, 0000001284>
<book_availability_server_7, bundle_offer_server_1, 84, Request, 0000001412>
<ui_server_3, purchase_book_server_6, 84, Request, 0000001358>
<ui_server_11, purchase_book_server_5, 84, Request, 0000001063>
<bundle_offer_server_2, user_credentials_server_1, 84, Request, 0000001251>
<currency_conversion_server_2, shipping_options_server_1, 84, Request, 0000001163>
<shipping_insurance_server_1, express_delivery_server_1, 85, Request, 0000001327>
<card_check_server_3, visa_server_5, 85, Request, 0000001571>
<external_inventory_server_2, second_hand_market_server_2, 85, Request, 0000001383>
<purchase_book_server_3, discount_server_1, 85, Request, 0000001721>
<ui_server_14, purchase_book_server_4, 85, Request, 0000001580>
<user_credentials_server_8, user_history_server_4, 85, Request, 0000001936>
<discount_server_2, gift_wrap_server_1, 85, Request, 0000001012>
<ui_server_5, purchase_book_server_4, 85, Request, 0000001153>
<purchase_book_server_10, book_availability_server_8, 85, Request, 0000001730>
<user, ui_server_11, 86, Request, 0000001397>
<gift_wrap_server_1, book_availability_server_1, 86, Request, 0000001921>
<shipping_options_server_2, inventory_update_server_9, 86, Request, 0000001657>
<bundle_offer_server_2, user_credentials_server_8, 86, Request, 0000001423>
<user, ui_server_15, 86, Request, 0000001903>
<ui_server_16, purchase_book_server_9, 86, Request, 0000001171>
<card_check_server_6, american_express_server_1, 86, Request, 0000001769>
<ui_server_19, purchase_book_server_2, 86, Request, 0000001441>
<ui_server_17, purchase_book_server_10, 86, Request, 0000001941>
<shipping_options_server_2, express_delivery_server_1, 86, Request, 0000001369>
<user_credentials_server_1, user_history_server_4, 86, Request, 0000001251>
<limit_check_visa_server_6, fraud_check_visa_server_5, 86, Request, 0000001458>
<visa_server_4, limit_check_visa_server_16, 86, Request, 0000001853>
<ui_server_19, purchase_book_server_7, 86, Request, 0000001830>
<user, ui_server_5, 87, Request, 0000001847>
<user, ui_server_13, 87, Request, 0000001751>
<visa_server_3, fraud_check_visa_server_5, 87, Request, 0000001060>
<american_express_server_3, fraud_check_american_express_server_20, 87, Request, 0000001832>
<bundle_offer_server_1, user_credentials_server_5, 87, Request, 0000001623>
<purchase_book_server_7, gift_wrap_server_1, 87, Request, 0000001964>
<ui_server_17, purchase_book_server_4, 87, Request, 0000001882>
<visa_server_4, limit_check_visa_server_8, 87, Request, 0000001665>
<purchase_book_server_3, discount_server_1, 88, Request, 0000001284>
<book_availability_server_2, user_credentials_server_7, 88, Request, 0000001146>
<limit_check_american_express_server_19, fraud_check_american_express_server_6, 88, Request, 0000001186>
<discount_server_3, book_availability_server_6, 88, Request, 0000001602>
<bundle_offer_server_1, user_credentials_server_1, 88, Request, 0000001307>
<gift_wrap_server_1, book_availability_server_7, 88, Request, 0000001012>
<user, ui_server_3, 88, Request, 0000001189>
<book_availability_server_4, user_credentials_server_7, 88, Request, 0000001635>
<limit_check_american_express_server_10, currency_conversion_server_2, 88, Request, 0000001644>
<book_availability_server_2, bundle_offer_server_2, 88, Request, 0000001798>
<american_express_server_5, limit_check_american_express_server_17, 88, Request, 0000001051>
<bundle_offer_server_1, user_credentials_server_8, 88, Request, 0000001311>
<card_check_server_5, american_express_server_1, 88, Request, 0000001291>
<shipping_options_server_1, express_delivery_server_1, 89, Request, 0000001163>
<discount_server_1, gift_wrap_server_1, 89, Request, 0000001721>
<card_check_server_3, american_express_server_1, 89, Request, 0000001155>
<gift_wrap_server_1, book_availability_server_6, 89, Request, 0000001964>
<card_check_server_2, american_express_server_2, 89, Request, 0000001046>
<card_check_server_1, visa_server_4, 89, Request, 0000001834>
<visa_server_1, limit_check_visa_server_4, 89, Request, 0000001062>
<ui_server_11, purchase_book_server_9, 89, Request, 0000001397>
<visa_server_4, limit_check_visa_server_2, 89, Request, 0000001574>
<user_credentials_server_1, card_check_server_7, 89, Request, 0000001307>
<user_history_server_2, card_check_server_5, 90, Request, 0000001812>
<shipping_options_server_2, shipping_insurance_server_1, 90, Request, 0000001179>
<ui_server_3, purchase_book_server_9, 90, Request, 0000001189>
<purchase_book_server_6, book_availability_server_7, 90, Request, 0000001358>
<limit_check_american_express_server_16, fraud_check_american_express_server_18, 90, Request, 0000001713>
<book_availability_server_1, bundle_offer_server_1, 90, Request, 0000001584>
<purchase_book_server_6, discount_server_3, 90, Request, 0000001504>
<user_credentials_server_5, user_history_server_1, 90, Request, 0000001623>
<ui_server_13, purchase_book_server_2, 91, Request, 0000001751>
<currency_conversion_server_2, shipping_options_server_2, 91, Request, 0000001644>
<purchase_book_server_8, discount_server_2, 91, Request, 0000001452>
<shipping_options_server_2, express_delivery_server_1, 91, Request, 0000001959>
<purchase_book_server_7, discount_server_4, 91, Request, 0000001830>
<limit_check_visa_server_1, fraud_check_visa_server_5, 91, Request, 0000001386>
<book_availability_server_6, bundle_offer_server_1, 91, Request, 0000001126>
<user_credentials_server_8, card_check_server_2, 91, Request, 0000001423>
<gift_wrap_server_1, book_availability_server_4, 91, Request, 0000001721>
<bundle_offer_server_1, user_credentials_server_8, 91, Request, 0000001412>
<express_delivery_server_1, inventory_update_server_15, 91, Request, 0000001327>
<purchase_book_server_10, discount_server_1, 91, Request, 0000001736>
<ui_server_5, purchase_book_server_10, 91, Request, 0000001847>
<inventory_update_server_10, review_server_1, 92, Request, 0000001086>
<book_availability_server_2, bundle_offer_server_2, 92, Request, 0000001518>
<express_delivery_server_1, inventory_update_server_10, 92, Request, 0000001369>
<visa_server_5, limit_check_visa_server_13, 92, Request, 0000001309>
<american_express_server_1, limit_check_american_express_server_4, 92, Request, 0000001769>
<user_credentials_server_7, user_history_server_5, 92, Request, 0000001635>
<purchase_book_server_4, gift_wrap_server_1, 92, Request, 0000001580>
<user_credentials_server_7, card_check_server_7, 92, Request, 0000001146>
<user_credentials_server_8, user_history_server_3, 93, Request, 0000001311>
<user, ui_server_19, 93, Request, 0000001312>
<ui_server_15, purchase_book_server_10, 93, Request, 0000001903>
<book_availability_server_6, bundle_offer_server_2, 93, Request, 0000001437>
<card_check_server_7, visa_server_1, 93, Request, 0000001384>
<purchase_book_server_8, discount_server_1, 93, Request, 0000001539>
<visa_server_5, limit_check_visa_server_10, 93, Request, 0000001226>
<book_availability_server_4, user_credentials_server_2, 93, Request, 0000001241>
<user, ui_server_17, 93, Request, 0000001548>
<purchase_book_server_5, book_availability_server_7, 93, Request, 0000001063>
<visa_server_1, limit_check_visa_server_15, 93, Request, 0000001080>
<limit_check_visa_server_3, fraud_check_visa_server_1, 93, Request, 0000001962>
<express_delivery_server_1, inventory_update_server_4, 93, Request, 0000001163>
<user_history_server_4, card_check_server_6, 93, Request, 0000001936>
<purchase_book_server_4, book_availability_server_7, 94, Request, 0000001882>
<user_history_server_4, card_check_server_1, 94, Request, 0000001251>
<user_history_server_1, card_check_server_8, 94, Request, 0000001623>
<purchase_book_server_2, book_availability_server_7, 94, Request, 0000001441>
<discount_server_3, book_availability_server_5, 94, Request, 0000001504>
<discount_server_1, book_availability_server_2, 94, Request, 0000001284>
<purchase_book_server_4, discount_server_4, 94, Request, 0000001153>
<second_hand_market_server_1, bundle_offer_server_2, 94, Request, 0000001193>
<visa_server_1, limit_check_visa_server_14, 94, Request, 0000001406>
<american_express_server_2, currency_conversion_server_3, 94, Request, 0000001046>
<user, ui_server_8, 94, Request, 0000001575>
<fraud_check_american_express_server_6, currency_conversion_server_3, 95, Request, 0000001186>
<book_availability_server_3, bundle_offer_server_2, 95, Request, 0000001464>
<purchase_book_server_10, book_availability_server_6, 95, Request, 0000001941>
<visa_server_5, limit_check_visa_server_17, 95, Request, 0000001636>
<gift_wrap_server_1, discount_server_3, 95, Request, 0000001580>
<limit_check_american_express_server_10, fraud_check_american_express_server_16, 95, Request, 0000001899>
<american_express_server_1, limit_check_american_express_server_3, 95, Request, 0000001291>
<user_credentials_server_2, user_history_server_4, 96, Request, 0000001241>
<bundle_offer_server_1, user_credentials_server_4, 96, Request, 0000001126>
<card_check_server_5, american_express_server_3, 96, Request, 0000001812>
<card_check_server_2, american_express_server_1, 96, Request, 0000001423>
<user_credentials_server_8, user_history_server_5, 96, Request, 0000001412>
<visa_server_4, limit_check_visa_server_11, 96, Request, 0000001938>
<card_check_server_7, visa_server_3, 96, Request, 0000001307>
<purchase_book_server_9, discount_server_4, 96, Request, 0000001397>
<express_delivery_server_1, inventory_update_server_11, 96, Request, 0000001959>
<discount_server_4, gift_wrap_server_1, 96, Request, 0000001830>
<currency_conversion_server_3, shipping_options_server_1, 96, Request, 0000001046>
<currency_conversion_server_3, shipping_options_server_2, 96, Request, 0000001186>
<book_availability_server_1, user_credentials_server_8, 96, Request, 0000001765>
<bundle_offer_server_2, user_credentials_server_1, 96, Request, 0000001798>
<book_availability_server_3, bundle_offer_server_2, 97, Request, 0000001526>
<purchase_book_server_2, book_availability_server_2, 97, Request, 0000001751>
<discount_server_2, book_availability_server_6, 97, Request, 0000001452>
<user_history_server_5, card_check_server_5, 97, Request, 0000001635>
<visa_server_1, limit_check_visa_server_12, 97, Request, 0000001951>
<shipping_insurance_server_1, express_delivery_server_1, 97, Request, 0000001179>
<american_express_server_1, limit_check_american_express_server_14, 97, Request, 0000001155>
<user_history_server_3, card_check_server_6, 97, Request, 0000001311>
<book_availability_server_6, bundle_offer_server_1, 98, Request, 0000001671>
<bundle_offer_server_2, user_credentials_server_4, 98, Request, 0000001193>
<purchase_book_server_10, book_availability_server_2, 98, Request, 0000001847>
<bundle_offer_server_2, user_credentials_server_2, 98, Request, 0000001518>
<user_credentials_server_1, card_check_server_2, 98, Request, 0000001798>
